Age,Gender,Weight (kg),Height (m),BMI,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,Workout_Type,diet_type,Carbs,Proteins,Fats,Calories,pct_carbs,protein_per_kg,lean_mass_kg,cal_balance,Calories_Burned,Burns Calories (per 30 min),Burns_Calories_Bin,cluster
43.96,Female,60.17,1.65,22.101010101010104,21.6268451647939,2.07,4.0,Intermediate,Strength,Balanced,277.9,112.05,74.45,1819.0,0.5984065460809647,1.8622236995180321,47.157127264343515,437.75,1381.25,366.54,Very High,0
34.84,Female,44.97,1.62,17.13534522176497,19.986707399958146,1.99,1.96,Beginner,HIIT,Vegan,172.13,69.05,45.48,1323.0,0.6004674527314589,1.5354680898376696,35.98197768223882,670.19,652.81,336.69,Low,0
42.29,Female,85.37,1.81,26.058423125057235,22.161681898376,3.5,4.99,Advanced,Strength,Low-Carb,282.11,112.36,74.96,2317.0,0.6009628698634515,1.316153215415251,66.45057216335641,513.81,1803.19,358.33,High,1
38.98,Male,54.99,1.6,21.480468749999996,23.94848804511901,1.59,3.03,Intermediate,Yoga,Paleo,232.7,91.83,62.18,1543.0,0.6017429081223656,1.6699399890889253,41.82072642398906,499.8699999999999,1043.13,355.12,High,0
24.48,Male,42.43,1.75,13.85469387755102,17.48053077958888,2.31,3.02,Beginner,Cardio,Balanced,223.12,89.17,60.39,1252.0,0.5986905656327144,2.101579071411737,35.01301079022044,530.4,721.6,359.65,High,0
46.92,Male,68.58,1.76,22.139721074380166,28.13591997194653,2.39,3.01,Intermediate,HIIT,Keto,324.96,129.38,86.63,2006.0,0.6006987448472189,1.8865558471857684,49.28438608323907,194.58999999999992,1811.41,332.81,Low,0
24.31,Male,69.29,1.75,22.625306122448983,24.598618064206256,1.99,2.97,Beginner,Yoga,Vegan,285.78,114.18,76.33,1781.0,0.6000125973671503,1.6478568335979218,52.24561754331149,851.25,929.75,363.83,Very High,0
22.01,Male,60.71,1.53,25.93446964842582,26.410460539352307,2.69,5.02,Advanced,Strength,Keto,304.98,121.82,81.03,1739.0,0.600555303940295,2.0065887003788503,44.67620940655922,-385.4899999999998,2124.49,362.69,Very High,0
45.02,Male,73.3,1.74,24.210595851499537,26.770574909849547,2.3,4.03,Intermediate,Yoga,Paleo,251.7,100.19,66.75,2155.0,0.601232562583604,1.3668485675306958,53.677168591080274,1298.2,856.8,340.26,Medium,0
38.16,Female,70.26,1.52,30.41031855955679,31.72645424801558,1.99,3.99,Intermediate,Yoga,Low-Carb,319.67,128.37,85.48,1989.0,0.5991715399610137,1.8270708795900938,47.96899324534426,1140.8200000000002,848.18,368.95,Very High,0
49.03,Male,44.33,1.65,16.282828282828284,18.88180968539168,1.8,3.99,Intermediate,HIIT,Balanced,265.8,106.06,70.58,1267.0,0.6007594250067806,2.3925107150913605,35.95969376646587,-251.0,1518.0,360.08,High,0
49.3,Female,115.45,1.91,31.64661056440339,33.053168039593174,3.2,1.97,Beginner,HIIT,Vegan,220.69,89.37,59.34,3062.0,0.5974282620465621,0.7741013425725423,77.29011749828969,1389.16,1672.84,370.49,Very High,1
42.18,Female,63.66,1.98,16.238138965411693,17.876407568540312,2.99,1.99,Beginner,Yoga,Paleo,216.83,87.72,58.05,1712.0,0.5979867622724766,1.3779453345900095,52.27987894186724,809.44,902.56,351.13,High,0
42.69,Female,66.46,1.85,19.418553688823955,23.12623790244612,3.2,1.99,Beginner,Strength,Low-Carb,292.88,118.81,78.64,2008.0,0.5973120143576774,1.7876918447186279,51.0903022900343,850.75,1157.25,370.06,Very High,0
30.29,Male,70.27,1.56,28.874917817225505,27.173015216511978,2.43,4.0,Intermediate,HIIT,Low-Carb,235.72,94.25,63.3,2027.0,0.5993846466803976,1.3412551586736874,51.175522207357034,665.1300000000001,1361.87,360.66,Very High,0
37.64,Female,59.3,1.72,20.04461871281774,19.10439337831108,1.69,2.98,Intermediate,Cardio,Low-Carb,245.42,97.25,64.76,1580.0,0.602361141791228,1.6399662731871838,47.971094726661526,554.51,1025.49,330.72,Low,0
35.78,Male,56.79,1.64,21.114663890541348,19.79527360642721,1.8,3.98,Intermediate,Yoga,Vegan,215.5,86.27,57.12,1493.0,0.6004625372676865,1.5191054763162528,45.548264118909984,679.4,813.6,341.94,Medium,0
29.34,Female,126.1,2.0,31.525,31.28093386683158,3.11,3.99,Intermediate,Cardio,Low-Carb,191.73,76.73,50.97,3302.0,0.6002254014964156,0.6084853291038859,86.65474239392537,1997.49,1304.51,347.72,Medium,1
28.69,Female,59.24,1.61,22.854056556460012,24.87537279223008,2.0,3.02,Intermediate,Cardio,Balanced,218.09,86.51,57.85,1865.0,0.6017105807697612,1.4603308575286968,44.503829157882905,721.6500000000001,1143.35,350.01,High,0
22.17,Male,63.03,1.54,26.576994434137294,28.43407703294108,2.4,4.01,Intermediate,Cardio,Balanced,252.36,101.15,67.25,1875.0,0.5997718414297938,1.604791369189275,45.10800124613724,894.98,980.02,366.97,Very High,0
56.48,Male,121.43,1.89,33.99400912628426,35.0,3.59,2.97,Beginner,Strength,Keto,198.55,79.01,52.92,3367.0,0.6007927862503026,0.6506629333772543,78.9295,2239.4300000000003,1127.57,366.43,Very High,1
38.14,Male,61.49,1.54,25.927643784786643,27.972777050637063,2.7,3.05,Intermediate,Strength,Vegetarian,194.41,77.92,52.28,1874.0,0.5989032993438279,1.267197918360709,44.28953939156327,286.4000000000001,1587.6,364.69,Very High,0
27.17,Male,107.65,1.8,33.22530864197531,33.07856070951594,2.52,3.95,Intermediate,Cardio,Keto,244.72,98.45,65.73,2630.0,0.5984837368549767,0.9145378541569902,72.0409293962061,1305.2,1324.8,372.43,Very High,1
41.04,Female,74.25,1.61,28.644728212646115,29.77237906423172,3.51,4.0,Intermediate,Yoga,Keto,258.08,102.93,68.7,2066.0,0.6005910963207745,1.3862626262626263,52.14400854480795,1294.96,771.04,364.37,Very High,1
25.09,Female,64.33,1.71,21.99993160288636,26.87830918033651,1.8,2.99,Beginner,HIIT,Paleo,208.69,83.87,55.65,1714.0,0.5993222480686942,1.3037463080988654,47.03918370428952,345.46000000000004,1368.54,340.67,Medium,0
51.03,Female,114.97,1.67,41.224138549248806,35.0,2.5,2.97,Intermediate,HIIT,Low-Carb,276.98,111.98,74.06,3275.0,0.5982031013779102,0.9739932156214666,74.7305,1466.6,1808.4,355.58,High,1
21.1,Male,93.4,1.73,31.207190350496177,29.759436216520832,3.59,1.98,Beginner,Cardio,Low-Carb,255.24,102.12,68.0,2391.0,0.6000564227948091,1.0933618843683084,65.60468657376954,1511.0,880.0,364.69,Very High,1
42.51,Male,54.2,1.72,18.320713899405085,20.132114557148554,1.62,2.96,Beginner,Cardio,Balanced,309.16,123.11,82.31,1449.0,0.6008006529596953,2.27140221402214,43.28839391002549,242.29999999999995,1206.7,334.01,Low,0
52.03,Female,47.21,1.54,19.906392308989712,21.825973637211003,1.91,3.01,Intermediate,Yoga,Vegan,210.15,83.25,55.32,1422.0,0.602632484514797,1.7633975852573607,36.905957845872685,461.22,960.78,361.77,Very High,0
54.07,Male,73.04,1.78,23.052644868072214,23.491850234586195,1.79,2.0,Beginner,Strength,Low-Carb,234.92,95.05,62.74,1797.0,0.5982022357464796,1.301341730558598,55.881552588658245,537.4100000000001,1259.59,353.55,High,0
23.0,Female,78.26,1.73,26.14855157205386,24.87020754200391,1.48,3.99,Intermediate,HIIT,Keto,226.18,90.53,59.86,2296.0,0.6006320206070583,1.1567850753897264,58.79657557762774,342.4000000000001,1953.6,335.01,Low,0
33.26,Female,46.05,1.89,12.891576383639876,15.514639110603614,2.92,2.98,Intermediate,Strength,Paleo,177.66,71.69,47.81,1228.0,0.5978597388612196,1.556786102062975,38.905508689567036,-350.1099999999999,1578.11,338.21,Medium,0
54.24,Male,86.09,1.93,23.11202985315042,25.39061391758615,3.49,5.01,Advanced,Yoga,Vegetarian,260.69,104.17,69.3,2516.0,0.6004468398747005,1.210012777326054,64.23122047835008,1157.76,1358.24,348.98,High,1
32.02,Male,48.85,1.62,18.613778387440934,22.360795716696018,2.5,3.0,Intermediate,Strength,Keto,249.1,100.08,66.13,1430.0,0.5997929257662951,2.0487205731832137,37.926751292394,167.45000000000005,1262.55,331.48,Low,0
56.29,Male,54.89,1.92,14.88986545138889,20.674677944546385,3.21,3.01,Beginner,Cardio,Vegan,207.1,82.78,55.12,1499.0,0.6002898550724638,1.5081071233375842,43.541669276238494,890.7,608.3,332.15,Low,0
22.46,Male,58.8,1.72,19.87560843699297,25.856665443062987,1.58,3.0,Intermediate,Yoga,Low-Carb,166.65,65.68,44.25,1599.0,0.6025381444789933,1.1170068027210887,43.59628071947896,879.6,719.4,334.38,Low,0
20.05,Female,92.26,1.94,24.51376341800404,23.18971138219897,2.1,3.01,Intermediate,HIIT,Balanced,268.41,107.71,71.7,2436.0,0.5993702827028717,1.167461521786256,70.86517227878323,943.1600000000001,1492.84,351.95,High,1
45.53,Male,45.53,1.77,14.53286092757509,16.59998434210732,3.58,2.98,Intermediate,Yoga,Keto,238.82,95.06,63.54,1290.0,0.6009259725227718,2.087854162090929,37.97202712903854,227.05999999999995,1062.94,342.13,Medium,0
54.31,Female,74.99,1.72,25.348161168199027,23.66120193160987,1.9,2.99,Beginner,Yoga,Paleo,175.26,70.03,46.65,2027.0,0.60032883469206,0.9338578477130285,57.24646467148575,1386.8,640.2,361.77,Very High,0
41.77,Female,50.32,1.75,16.431020408163267,17.717318709668138,1.9,2.99,Intermediate,Strength,Vegan,235.43,94.49,63.16,1394.0,0.5989366032359824,1.8777821939586645,41.40464522529499,-11.170000000000073,1405.17,353.67,High,0
51.13,Male,88.28,1.62,33.63816491388507,31.69384527739445,3.5,3.99,Advanced,Strength,Keto,280.65,111.41,74.29,2488.0,0.6018012222579607,1.2620072496601722,60.30067338911618,662.8,1825.2,354.16,High,1
44.85,Female,118.13,1.95,31.066403681788298,29.718670114453843,2.39,2.96,Intermediate,Strength,Paleo,241.79,96.29,64.1,3133.0,0.6011984683475061,0.8151189367645815,83.02333499379567,1977.4,1155.6,374.75,Very High,1
51.99,Male,64.27,1.51,28.187360203499846,30.91230729123681,2.71,4.0,Advanced,HIIT,Balanced,214.95,85.88,56.53,1845.0,0.6014942914707857,1.3362377470048235,44.402660103922095,-773.9099999999999,2618.91,361.85,Very High,0
34.74,Female,101.4,1.76,32.73502066115703,31.12413161215033,2.91,2.02,Beginner,HIIT,Vegetarian,256.58,102.27,68.34,2631.0,0.6006226737517264,1.0085798816568046,69.84013054527956,1615.52,1015.48,338.46,Medium,1
45.0,Female,74.02,1.75,24.169795918367345,24.77041055403115,2.0,3.96,Intermediate,Cardio,Low-Carb,337.77,135.3,90.05,2056.0,0.599818866316238,1.8278843555795734,55.68494210790614,960.69,1095.31,352.76,High,0
55.17,Female,75.45,1.71,25.80281112137068,25.56081240512246,2.01,4.04,Intermediate,Cardio,Low-Carb,308.5,123.12,82.15,1958.0,0.6004632423068689,1.6318091451292247,56.16436704033511,958.77,999.23,366.92,Very High,0
47.77,Female,69.24,1.74,22.86959968291716,23.575121196506675,2.32,2.99,Intermediate,Cardio,Balanced,306.77,123.38,82.11,2081.0,0.5988560496622809,1.7819179664933564,52.916586083538775,662.5699999999999,1418.43,362.3,Very High,0
24.54,Female,55.21,1.76,17.82347623966942,22.15982043698624,2.7,3.99,Advanced,HIIT,Keto,196.88,79.01,52.63,1597.0,0.5992938025082187,1.431081325846767,42.97556313673989,-621.1999999999998,2218.2,327.3,Low,0
43.29,Male,52.92,1.59,20.93271626913492,24.07458638795841,2.5,1.99,Beginner,Yoga,Paleo,329.34,131.5,87.92,1461.0,0.6001530723813688,2.484882842025699,40.17972888349241,918.82,542.18,335.75,Low,0
37.23,Female,55.64,1.57,22.57292385086616,27.045132522831025,2.41,2.0,Beginner,HIIT,Vegetarian,208.45,83.03,55.71,1451.0,0.6003917163512774,1.492271746944644,40.59208826429682,265.20000000000005,1185.8,341.97,Medium,0
46.03,Female,58.96,1.7,20.401384083044984,22.895151195131945,2.71,4.0,Advanced,Yoga,Vegetarian,209.69,83.8,55.94,1796.0,0.6000915777122743,1.4213025780189958,45.461018855350204,610.4000000000001,1185.6,355.85,High,0
47.34,Male,74.05,1.8,22.854938271604937,23.604107448508568,3.68,3.0,Beginner,Yoga,Low-Carb,175.64,69.84,46.83,2021.0,0.6008689405083644,0.9431465226198515,56.5711584343794,1129.19,891.81,339.45,Medium,1
49.22,Female,45.76,1.74,15.114281939490024,18.783288669473563,2.12,3.02,Intermediate,HIIT,Vegetarian,221.34,88.85,59.37,1267.0,0.5989284554605477,1.941652097902098,37.1647671048489,-365.71000000000004,1632.71,332.73,Low,0
24.98,Female,81.33,1.95,21.388560157790927,26.730751618720657,3.51,4.02,Advanced,Yoga,Low-Carb,243.47,96.97,64.83,2081.0,0.6007599871690478,1.192302963236198,59.58987970849449,568.96,1512.04,369.92,Very High,1
45.95,Male,104.0,1.77,33.1960803089789,35.0,2.9,1.99,Beginner,Yoga,Paleo,163.04,66.46,43.59,2747.0,0.5970192976674356,0.6390384615384614,67.60000000000001,1960.17,786.83,338.03,Medium,1
50.19,Male,69.15,1.96,18.0003123698459,18.349018428799177,2.0,2.97,Beginner,Cardio,Vegan,242.48,96.59,64.55,1958.0,0.6007630939993063,1.396818510484454,56.46165375648537,1114.74,843.26,336.03,Low,0
25.04,Male,67.41,1.61,26.00594112881447,29.136229024261645,2.99,2.02,Beginner,HIIT,Paleo,272.43,108.64,72.65,1838.0,0.6004363924887596,1.6116303219106958,47.76926801474522,159.16000000000008,1678.84,369.36,Very High,0
53.81,Male,56.95,1.75,18.59591836734694,18.734152319639133,2.7,4.98,Advanced,HIIT,Low-Carb,292.67,117.16,78.7,1598.0,0.59908296317524,2.0572431957857766,46.28090025396552,-929.21,2527.21,356.38,High,0
32.94,Female,116.74,1.61,45.036842714401445,35.0,2.4,3.02,Intermediate,Cardio,Paleo,234.52,94.18,62.51,3125.0,0.5994734285933386,0.8067500428302211,75.881,2127.43,997.57,377.89,Very High,1
23.94,Female,62.52,1.79,19.512499609874848,25.36495798034523,2.29,4.03,Intermediate,Strength,Keto,304.6,121.34,81.92,1915.0,0.5997715905958334,1.9408189379398593,46.66182827068816,392.20000000000005,1522.8,359.12,High,0
51.1,Male,44.59,1.63,16.782716699913436,19.369497613060364,2.1,3.98,Intermediate,Strength,Low-Carb,207.98,83.41,55.68,1361.0,0.5992451090558101,1.8705987889661357,35.95314101433639,194.5999999999999,1166.4,341.81,Medium,0
34.08,Male,67.3,1.68,23.84495464852608,24.76297883571471,3.39,2.01,Beginner,Cardio,Paleo,430.73,171.02,114.64,1912.0,0.6012507153924539,2.5411589895988116,50.634515243563996,1330.67,581.33,365.16,Very High,0
25.93,Female,53.49,1.53,22.850185825964374,25.08426176692715,1.7,3.0,Beginner,Yoga,Keto,276.98,111.19,74.02,1465.0,0.5992773534693525,2.078706300243036,40.07242838087067,706.0,759.0,365.84,Very High,0
50.73,Male,65.02,1.6,25.398437499999993,28.63289408722995,2.5,4.0,Intermediate,HIIT,Balanced,209.35,83.76,55.3,1683.0,0.6008725352314801,1.2882190095355277,46.40289226448308,-293.70000000000005,1976.7,339.7,Medium,0
29.6,Female,78.47,1.77,25.047080979284367,27.69319105007486,2.59,3.96,Intermediate,Yoga,Vegetarian,285.59,114.5,75.99,2307.0,0.5998781717358427,1.4591563654899962,56.73915298300626,1294.3400000000001,1012.66,352.31,High,1
54.04,Female,65.14,1.53,27.826904182152163,27.41432828685581,2.69,4.0,Advanced,Cardio,Balanced,220.61,88.88,59.23,1686.0,0.5983130830982859,1.3644458090267115,47.28230655394212,-114.57999999999993,1800.58,365.99,Very High,0
45.81,Female,57.17,1.6,22.332031249999996,23.4909266693973,1.61,2.98,Beginner,HIIT,Vegan,254.77,101.78,67.58,1514.0,0.6006884681583478,1.7803043554311702,43.74023722310557,434.1600000000001,1079.84,350.25,High,0
41.15,Female,83.43,1.66,30.276527797938748,30.88601878384037,3.5,4.98,Advanced,Cardio,Vegan,264.66,105.85,70.87,2301.0,0.5996193755947257,1.268728275200767,57.66179452864199,264.1700000000001,2036.83,346.67,Medium,1
57.18,Male,122.26,1.89,34.226365443296665,35.0,3.64,3.01,Beginner,Yoga,Vegetarian,197.9,79.79,52.34,3252.0,0.5996424567463564,0.6526255521020775,79.46900000000001,2505.52,746.48,364.81,Very High,1
30.46,Male,67.88,1.75,22.164897959183673,23.35968417343708,3.09,1.99,Beginner,HIIT,Vegetarian,202.94,81.76,54.3,1704.0,0.5986430678466077,1.2044784914555098,52.023446383070905,178.01,1525.99,358.75,High,0
47.25,Male,86.89,1.99,21.941365117042498,21.37826881584997,3.48,4.01,Advanced,Cardio,Balanced,401.63,160.93,107.41,2380.0,0.5994746033404481,1.8521118655771667,68.31442222590796,328.0500000000002,2051.95,368.95,Very High,1
18.97,Female,71.99,1.94,19.127962589010522,21.67645536290573,3.21,3.03,Intermediate,HIIT,Balanced,191.62,75.77,50.62,1993.0,0.6025596679349706,1.052507292679539,56.38511978424416,452.46000000000004,1540.54,340.23,Medium,0
52.15,Male,61.14,1.69,21.40681348692273,23.52387407280895,2.69,4.01,Advanced,Strength,Keto,362.19,145.64,97.07,1707.0,0.5987601256406018,2.382073928688256,46.75750339188461,-412.3299999999999,2119.33,335.29,Low,0
35.81,Female,57.34,1.77,18.30253120112356,21.706741422704727,2.68,4.0,Advanced,Yoga,Vegetarian,202.75,81.58,54.21,1562.0,0.5988952560997224,1.4227415416811997,44.89335446822111,283.78,1278.22,357.73,High,0
53.8,Male,54.64,1.71,18.686091446940942,21.63203458266288,2.82,2.0,Beginner,Yoga,Paleo,287.36,114.52,76.37,1479.0,0.6008572922111867,2.095900439238653,42.82025630403301,976.49,502.51,351.65,High,0
51.96,Male,58.28,1.56,23.948060486522024,25.50420513276483,2.7,4.01,Advanced,Cardio,Paleo,297.96,119.22,78.73,1477.0,0.6008348289004053,2.0456417295813316,43.416149248624656,-248.06999999999994,1725.07,353.63,High,0
50.7,Male,64.56,1.6,25.218749999999996,24.25950182456681,2.49,3.97,Intermediate,HIIT,Vegetarian,210.59,84.45,55.74,1674.0,0.600347796339586,1.308085501858736,48.89806562205967,-306.0,1980.0,339.88,Medium,0
22.07,Female,116.73,1.68,41.35841836734695,35.0,2.7,3.0,Intermediate,Yoga,Balanced,246.6,98.7,65.85,3011.0,0.5997811017876687,0.8455409920328965,75.87450000000001,2119.69,891.31,369.42,Very High,1
43.86,Male,94.05,1.84,27.779418714555764,26.782573317149257,3.1,4.0,Intermediate,Yoga,Balanced,295.81,118.63,78.91,2571.0,0.5995946082902605,1.2613503455608719,68.86098979522112,1662.29,908.71,335.44,Low,1
24.45,Male,59.58,1.76,19.234245867768596,26.468863584797205,1.67,2.98,Beginner,Strength,Balanced,298.35,119.05,79.23,1669.0,0.6007490485874796,1.9981537428667338,43.80985107617782,1045.87,623.13,339.98,Medium,0
31.04,Female,49.95,1.62,19.032921810699587,20.610510940675336,3.2,2.0,Beginner,Yoga,Low-Carb,196.68,78.54,53.02,1160.0,0.599195710455764,1.5723723723723724,39.65504978513267,777.2,382.8,352.46,High,0
44.95,Male,73.17,1.74,24.16765755053508,27.593750912462067,2.31,3.98,Intermediate,Strength,Vegan,253.18,100.91,67.23,1846.0,0.600920915218836,1.3791171245045784,52.979652457351506,582.4000000000001,1263.6,340.12,Medium,0
33.98,Female,52.13,1.78,16.4530993561419,19.468587220933934,2.69,4.02,Intermediate,Yoga,Keto,210.57,84.51,55.64,1425.0,0.6003934762773723,1.621139459044696,41.981025481727144,431.4,993.6,359.53,High,0
31.39,Male,60.5,1.77,19.311181333588685,21.197017970276693,2.73,3.99,Advanced,Strength,Low-Carb,260.45,105.11,70.09,1487.0,0.5978423046023184,1.7373553719008263,47.6758041279826,-538.6600000000001,2025.66,360.63,Very High,0
51.06,Female,109.54,1.78,34.5726549678071,35.0,3.28,2.97,Beginner,Strength,Vegan,179.59,72.64,48.44,2834.0,0.5972993647520537,0.6631367536972795,71.20100000000001,2289.5,544.5,345.25,Medium,1
33.94,Female,47.24,1.61,18.224605532193973,20.604232979487964,1.71,2.98,Intermediate,Yoga,Vegetarian,231.97,92.98,62.33,1483.0,0.5989723197686428,1.968247248094835,37.506560340489884,733.58,749.42,340.79,Medium,0
22.95,Female,41.78,1.58,16.736099983976924,18.933105631581657,1.79,3.02,Beginner,Yoga,Keto,200.19,80.78,53.84,1227.0,0.5979212090439353,1.9334609861177596,33.869748467125184,864.6600000000001,362.34,361.74,Very High,0
37.04,Male,89.55,1.95,23.550295857988168,25.46519754400036,3.51,5.01,Advanced,HIIT,Balanced,216.24,86.43,57.26,2545.0,0.6007834856777707,0.9651591289782245,66.74591559934767,269.5500000000002,2275.45,359.86,High,1
24.63,Female,41.32,1.62,15.744551135497634,21.75627149963165,2.12,4.01,Intermediate,Yoga,Balanced,168.6,68.48,45.26,1212.0,0.5971523694836014,1.6573088092933206,32.3303086163522,137.41000000000008,1074.59,334.36,Low,0
56.15,Female,52.62,1.64,19.564247471743013,20.804672282696067,2.31,3.01,Intermediate,Cardio,Vegetarian,326.83,131.69,87.55,1673.0,0.5985130111524164,2.5026605853287722,41.67258144484533,625.73,1047.27,353.88,High,0
51.3,Male,115.09,1.67,41.26716626626986,35.0,2.52,3.0,Intermediate,HIIT,Paleo,277.37,111.26,74.44,3101.0,0.5989807156585397,0.96672169606395,74.80850000000001,1279.4,1821.6,356.38,High,1
18.0,Female,64.28,1.59,25.426209406273482,24.22510104490868,2.71,4.01,Advanced,Yoga,Keto,215.8,86.35,57.4,1764.0,0.6001946878041998,1.3433416303671437,48.7081050483327,298.73,1465.27,353.24,High,0
33.24,Female,58.53,1.67,20.98676897701603,23.83555421530473,1.89,3.01,Beginner,Cardio,Vegan,247.32,97.62,65.41,1717.0,0.6027050079200682,1.6678626345463865,44.57905011778214,925.72,791.28,361.28,Very High,0
55.77,Female,128.63,1.96,33.48344439816743,32.14462320352367,3.5,2.02,Beginner,HIIT,Keto,293.63,117.84,79.06,3391.0,0.5985974354269871,0.916115991603825,87.2823711733075,2182.1,1208.9,374.52,Very High,1
47.92,Male,94.69,1.7,32.76470588235294,30.0078365327799,3.52,3.04,Intermediate,Strength,Low-Carb,284.2,113.3,76.43,2578.0,0.5996666174329542,1.196536065054388,66.27557958711071,1487.2,1090.8,345.51,Medium,1
27.77,Female,86.16,1.78,27.193536169675543,30.209479703945,3.69,4.01,Intermediate,Yoga,Paleo,218.18,87.18,58.01,2342.0,0.6004348185045546,1.0118384401114207,60.13151228708098,1406.78,935.22,343.58,Medium,1
28.16,Male,75.84,1.62,28.898033836305437,29.96653420947901,2.31,3.0,Intermediate,HIIT,Low-Carb,178.07,71.27,47.43,2120.0,0.600026956902652,0.9397415611814345,53.11338045553112,575.5999999999999,1544.4,369.8,Very High,1
47.09,Female,55.57,1.77,17.737559449711128,21.6083560959448,2.89,4.0,Intermediate,Cardio,Balanced,242.57,96.61,64.73,1589.0,0.6005545789903691,1.7385279827244917,43.56223651748347,437.96000000000004,1151.04,325.99,Low,0
